id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,用途別編號,用途別名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
401,11111,111,11,,,,,3304010206-2,問政相關業務,,,2054,業務費,"
0
4659182
","
0
0
","
0
69420
","
0
785581
","
0
0
","
0
3873601
"
401,11111,111,11,,,8,,3304019000-6,一般建築及設備,,,,,"
0
38708740
","
0
0
","
0
400000
","
0
32158389
","
0
0
","
0
6550351
"
401,11111,111,11,,,,1,3304019002-1*,營建工程,,,,,"
0
16583740
","
0
0
","
0
0
","
0
10185275
","
0
0
","
0
6398465
"
401,11111,111,11,,,,,3304019002-1*,營建工程,,,3015,設備及投資,"
0
16583740
","
0
0
","
0
0
","
0
10185275
","
0
0
","
0
6398465
"
401,11111,111,11,,,,3,3304019019-4*,其他設備,,,,,"
0
22125000
","
0
0
","
0
400000
","
0
21973114
","
0
0
","
0
151886
"
401,11111,111,11,,,,,3304019019-4*,其他設備,,,3030,設備及投資,"
0
22125000
","
0
0
","
0
400000
","
0
21973114
","
0
0
","
0
151886
"
401,11111,111,11,,,,,,小計,,,,,"
0
65137922
","
0
0
","
0
926420
","
0
38373970
","
0
0
","
0
26763952
"
401,11111,111,11,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11111,111,11,,1,,,0004010000-1,立法院,,,,,"
0
112328838
","
0
0
","
0
3000000
","
0
77134149
","
0
0
","
0
35194689
"
401,11111,111,11,,,1,,3304010100-1,一般行政,,,,,"
0
5442000
","
0
0
","
0
0
","
0
2117000
","
0
0
","
0
3325000
"
401,11111,111,11,,,,,3304010100-1,一般行政,,,2054,業務費,"
0
5442000
","
0
0
","
0
0
","
0
2117000
","
0
0
","
0
3325000
"
401,11111,111,11,,,1,,3304010100-1*,一般行政,,,,,"
0
6728000
","
0
0
","
0
0
","
0
966000
","
0
0
","
0
5762000
"
401,11111,111,11,,,,,3304010100-1*,一般行政,,,3035,設備及投資,"
0
6728000
","
0
0
","
0
0
","
0
966000
","
0
0
","
0
5762000
"
401,11111,111,11,,,2,,3304010200-6,委員問政業務,,,,,"
0
29529200
","
0
0
","
0
200000
","
0
6597750
","
0
0
","
0
22931450
"
401,11111,111,11,,,,3,3304010204-7,國會交流事務,,,,,"
0
23470000
","
0
0
","
0
200000
","
0
3270000
","
0
0
","
0
20200000
"
401,11111,111,11,,,,,3304010204-7,國會交流事務,,,2078,業務費,"
0
23470000
","
0
0
","
0
200000
","
0
3270000
","
0
0
","
0
20200000
"
401,11111,111,11,,,,4,3304010205-0,委員會館,,,,,"
0
2059200
","
0
0
","
0
0
","
0
2059200
","
0
0
","
0
0
"
401,11111,111,11,,,,,3304010205-0,委員會館,,,2063,業務費,"
0
2059200
","
0
0
","
0
0
","
0
2059200
","
0
0
","
0
0
"
401,11111,111,11,,,,5,3304010206-2,問政相關業務,,,,,"
0
4000000
","
0
0
","
0
0
","
0
1268550
","
0
0
","
0
2731450
"
401,11111,111,11,,,,,3304010206-2,問政相關業務,,,2072,業務費,"
0
4000000
","
0
0
","
0
0
","
0
1268550
","
0
0
","
0
2731450
"
401,11111,111,11,,,5,,3304010500-0,國會圖書業務,,,,,"
0
2881117
","
0
0
","
0
0
","
0
2865976
","
0
0
","
0
15141
"
401,11111,111,11,,,,,3304010500-0,國會圖書業務,,,2054,業務費,"
0
2881117
","
0
0
","
0
0
","
0
2865976
","
0
0
","
0
15141
"
401,11111,111,11,,,6,,3304010600-4,公報業務,,,,,"
0
40039946
","
0
0
","
0
0
","
0
38789946
","
0
0
","
0
1250000
"
401,11111,111,11,,,,,3304010600-4,公報業務,,,2069,業務費,"
0
40039946
","
0
0
","
0
0
","
0
38789946
","
0
0
","
0
1250000
"
401,11111,111,11,,,8,,3304019000-6,一般建築及設備,,,,,"
0
27708575
","
0
0
","
0
2800000
","
0
25797477
","
0
0
","
0
1911098
"
401,11111,111,11,,,,1,3304019002-1*,營建工程,,,,,"
0
5059018
","
0
0
","
0
0
","
0
3479477
","
0
0
","
0
1579541
"
401,11111,111,11,,,,,3304019002-1*,營建工程,,,3015,設備及投資,"
0
5059018
","
0
0
","
0
0
","
0
3479477
","
0
0
","
0
1579541
"
401,11111,111,11,,,,3,3304019019-4*,其他設備,,,,,"
0
22649557
","
0
0
","
0
2800000
","
0
22318000
","
0
0
","
0
331557
"
401,11111,111,11,,,,,3304019019-4*,其他設備,,,3030,設備及投資,"
0
22649557
","
0
0
","
0
2800000
","
0
22318000
","
0
0
","
0
331557
"
401,11111,111,11,,,,,,小計,,,,,"
0
112328838
","
0
0
","
0
3000000
","
0
77134149
","
0
0
","
0
35194689
"
401,11111,111,11,,,,,,合計,,,,,"
0
179795516
","
0
0
","
0
3926420
","
0
117762048
","
0
0
","
0
62033468
"
401,11112,111,12,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11112,111,12,,1,,,0004010000-1,立法院,,,,,"
0
2328756
","
0
74827
","
0
0
","
0
2253929
","
0
0
","
0
0
"
401,11112,111,12,,,8,,3404019000-1,一般建築及設備,,,,,"
0
2328756
","
0
74827
","
0
0
","
0
2253929
","
0
0
","
0
0
"
401,11112,111,12,,,,2,3404019002-7*,營建工程,,,,,"
0
2328756
","
0
74827
","
0
0
","
0
2253929
","
0
0
","
0
0
"
401,11112,111,12,,,,,3404019002-7*,營建工程,,,0300,設備及投資,"
0
2328756
","
0
74827
","
0
0
","
0
2253929
","
0
0
","
0
0
"
401,11112,111,12,,,,,,小計,,,,,"
0
2328756
","
0
74827
","
0
0
","
0
2253929
","
0
0
","
0
0
"
401,11112,111,12,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11112,111,12,,1,,,0004010000-1,立法院,,,,,"
0
65137922
","
0
1151886
","
0
4409250
","
0
42783220
","
0
0
","
0
21202816
"
401,11112,111,12,,,2,,3304010200-6,委員問政業務,,,,,"
0
26429182
","
0
1000000
","
0
4409250
","
0
10624831
","
0
0
","
0
14804351
"
401,11112,111,12,,,,3,3304010204-7,國會交流事務,,,,,"
0
20800000
","
0
1000000
","
0
4300000
","
0
8760000
","
0
0
","
0
11040000
"
401,11112,111,12,,,,,3304010204-7,國會交流事務,,,2078,業務費,"
0
20800000
","
0
1000000
","
0
4300000
","
0
8760000
","
0
0
","
0
11040000
"
401,11112,111,12,,,,4,3304010205-0,委員會館,,,,,"
0
970000
","
0
0
","
0
0
","
0
970000
","
0
0
","
0
0
"
401,11112,111,12,,,,,3304010205-0,委員會館,,,2054,業務費,"
0
970000
","
0
0
","
0
0
","
0
970000
","
0
0
","
0
0
"
401,11112,111,12,,,,5,3304010206-2,問政相關業務,,,,,"
0
4659182
","
0
0
","
0
109250
","
0
894831
","
0
0
","
0
3764351
"
401,11112,111,12,,,,,3304010206-2,問政相關業務,,,2054,業務費,"
0
4659182
","
0
0
","
0
109250
","
0
894831
","
0
0
","
0
3764351
"
401,11112,111,12,,,8,,3304019000-6,一般建築及設備,,,,,"
0
38708740
","
0
151886
","
0
0
","
0
32158389
","
0
0
","
0
6398465
"
401,11112,111,12,,,,1,3304019002-1*,營建工程,,,,,"
0
16583740
","
0
0
","
0
0
","
0
10185275
","
0
0
","
0
6398465
"
401,11112,111,12,,,,,3304019002-1*,營建工程,,,3000,設備及投資,"
0
16583740
","
0
0
","
0
0
","
0
10185275
","
0
0
","
0
6398465
"
401,11112,111,12,,,,3,3304019019-4*,其他設備,,,,,"
0
22125000
","
0
151886
","
0
0
","
0
21973114
","
0
0
","
0
0
"
401,11112,111,12,,,,,3304019019-4*,其他設備,,,3000,設備及投資,"
0
22125000
","
0
151886
","
0
0
","
0
21973114
","
0
0
","
0
0
"
401,11112,111,12,,,,,,小計,,,,,"
0
65137922
","
0
1151886
","
0
4409250
","
0
42783220
","
0
0
","
0
21202816
"
401,11112,111,12,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11112,111,12,,1,,,0004010000-1,立法院,,,,,"
0
112328838
","
0
3476873
","
0
12188259
","
0
89322408
","
0
0
","
0
19529557
"
401,11112,111,12,,,1,,3304010100-1,一般行政,,,,,"
0
5442000
","
0
0
","
0
2025000
","
0
4142000
","
0
0
","
0
1300000
"
401,11112,111,12,,,,,3304010100-1,一般行政,,,2000,業務費,"
0
5442000
","
0
0
","
0
2025000
","
0
4142000
","
0
0
","
0
1300000
"
401,11112,111,12,,,1,,3304010100-1*,一般行政,,,,,"
0
6728000
","
0
0
","
0
5664000
","
0
6630000
","
0
0
","
0
98000
"
401,11112,111,12,,,,,3304010100-1*,一般行政,,,3000,設備及投資,"
0
6728000
","
0
0
","
0
5664000
","
0
6630000
","
0
0
","
0
98000
"
401,11112,111,12,,,2,,3304010200-6,委員問政業務,,,,,"
0
29529200
","
0
3461732
","
0
2669718
","
0
9267468
","
0
0
","
0
16800000
"
401,11112,111,12,,,,3,3304010204-7,國會交流事務,,,,,"
0
23470000
","
0
1200000
","
0
2200000
","
0
5470000
","
0
0
","
0
16800000
"
401,11112,111,12,,,,,3304010204-7,國會交流事務,,,2078,業務費,"
0
23470000
","
0
1200000
","
0
2200000
","
0
5470000
","
0
0
","
0
16800000
"
401,11112,111,12,,,,4,3304010205-0,委員會館,,,,,"
0
2059200
","
0
0
","
0
0
","
0
2059200
","
0
0
","
0
0
"
401,11112,111,12,,,,,3304010205-0,委員會館,,,2063,業務費,"
0
2059200
","
0
0
","
0
0
","
0
2059200
","
0
0
","
0
0
"
401,11112,111,12,,,,5,3304010206-2,問政相關業務,,,,,"
0
4000000
","
0
2261732
","
0
469718
","
0
1738268
","
0
0
","
0
0
"
401,11112,111,12,,,,,3304010206-2,問政相關業務,,,2072,業務費,"
0
4000000
","
0
2261732
","
0
469718
","
0
1738268
","
0
0
","
0
0
"
401,11112,111,12,,,5,,3304010500-0,國會圖書業務,,,,,"
0
2881117
","
0
15141
","
0
0
","
0
2865976
","
0
0
","
0
0
"
401,11112,111,12,,,,,3304010500-0,國會圖書業務,,,2000,業務費,"
0
2881117
","
0
15141
","
0
0
","
0
2865976
","
0
0
","
0
0
"
401,11112,111,12,,,6,,3304010600-4,公報業務,,,,,"
0
40039946
","
0
0
","
0
250000
","
0
39039946
","
0
0
","
0
1000000
"
401,11112,111,12,,,,,3304010600-4,公報業務,,,2000,業務費,"
0
40039946
","
0
0
","
0
250000
","
0
39039946
","
0
0
","
0
1000000
"
401,11112,111,12,,,8,,3304019000-6,一般建築及設備,,,,,"
0
27708575
","
0
0
","
0
1579541
","
0
27377018
","
0
0
","
0
331557
"
401,11112,111,12,,,,1,3304019002-1*,營建工程,,,,,"
0
5059018
","
0
0
","
0
1579541
","
0
5059018
","
0
0
","
0
0
"
401,11112,111,12,,,,,3304019002-1*,營建工程,,,3010,設備及投資,"
0
5059018
","
0
0
","
0
1579541
","
0
5059018
","
0
0
","
0
0
"
401,11112,111,12,,,,3,3304019019-4*,其他設備,,,,,"
0
22649557
","
0
0
","
0
0
","
0
22318000
","
0
0
","
0
331557
"
401,11112,111,12,,,,,3304019019-4*,其他設備,,,3000,設備及投資,"
0
22649557
","
0
0
","
0
0
","
0
22318000
","
0
0
","
0
331557
"
401,11112,111,12,,,,,,小計,,,,,"
0
112328838
","
0
3476873
","
0
12188259
","
0
89322408
","
0
0
","
0
19529557
"
401,11112,111,12,,,,,,合計,,,,,"
0
179795516
","
0
4703586
","
0
16597509
","
0
134359557
","
0
0
","
0
40732373
"
401,11201,112,01,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11201,112,01,,1,,,0004010000-1,立法院,,,,,"
0
21202816
","
0
0
","
0
0
","
0
0
","
0
0
","
0
21202816
"
401,11201,112,01,,,2,,3304010200-6,委員問政業務,,,,,"
0
14804351
","
0
0
","
0
0
","
0
0
","
0
0
","
0
14804351
"
401,11201,112,01,,,,3,3304010204-7,國會交流事務,,,,,"
0
11040000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
11040000
"
401,11201,112,01,,,,,3304010204-7,國會交流事務,,,2000,業務費,"
0
11040000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
11040000
"
401,11201,112,01,,,,5,3304010206-2,問政相關業務,,,,,"
0
3764351
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3764351
"
401,11201,112,01,,,,,3304010206-2,問政相關業務,,,2000,業務費,"
0
3764351
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3764351
"
401,11201,112,01,,,8,,3304019000-6,一般建築及設備,,,,,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11201,112,01,,,,1,3304019002-1*,營建工程,,,,,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11201,112,01,,,,,3304019002-1*,營建工程,,,3000,設備及投資,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11201,112,01,,,,,,小計,,,,,"
0
21202816
","
0
0
","
0
0
","
0
0
","
0
0
","
0
21202816
"
401,11201,112,01,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11201,112,01,,1,,,0004010000-1,立法院,,,,,"
0
19529557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
19529557
"
401,11201,112,01,,,1,,3304010100-1,一般行政,,,,,"
0
1300000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1300000
"
401,11201,112,01,,,,,3304010100-1,一般行政,,,2000,業務費,"
0
1300000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1300000
"
401,11201,112,01,,,1,,3304010100-1*,一般行政,,,,,"
0
98000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
98000
"
401,11201,112,01,,,,,3304010100-1*,一般行政,,,3000,設備及投資,"
0
98000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
98000
"
401,11201,112,01,,,2,,3304010200-6,委員問政業務,,,,,"
0
16800000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
16800000
"
401,11201,112,01,,,,3,3304010204-7,國會交流事務,,,,,"
0
16800000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
16800000
"
401,11201,112,01,,,,,3304010204-7,國會交流事務,,,2000,業務費,"
0
16800000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
16800000
"
401,11201,112,01,,,6,,3304010600-4,公報業務,,,,,"
0
1000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1000000
"
401,11201,112,01,,,,,3304010600-4,公報業務,,,2000,業務費,"
0
1000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1000000
"
401,11201,112,01,,,8,,3304019000-6,一般建築及設備,,,,,"
0
331557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
331557
"
401,11201,112,01,,,,3,3304019019-4*,其他設備,,,,,"
0
331557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
331557
"
401,11201,112,01,,,,,3304019019-4*,其他設備,,,3000,設備及投資,"
0
331557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
331557
"
401,11201,112,01,,,,,,小計,,,,,"
0
19529557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
19529557
"
401,11201,112,01,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11201,112,01,,1,,,0004010000-1,立法院,,,,,"
0
131884527
","
0
0
","
0
0
","
0
0
","
0
0
","
0
131884527
"
401,11201,112,01,,,1,,3304010100-1,一般行政,,,,,"
0
5538707
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5538707
"
401,11201,112,01,,,,,3304010100-1,一般行政,,,2000,業務費,"
0
5538707
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5538707
"
401,11201,112,01,,,1,,3304010100-1*,一般行政,,,,,"
0
985101
","
0
0
","
0
0
","
0
0
","
0
0
","
0
985101
"
401,11201,112,01,,,,,3304010100-1*,一般行政,,,3000,設備及投資,"
0
985101
","
0
0
","
0
0
","
0
0
","
0
0
","
0
985101
"
401,11201,112,01,,,2,,3304010200-6,委員問政業務,,,,,"
0
25690576
","
0
0
","
0
0
","
0
0
","
0
0
","
0
25690576
"
401,11201,112,01,,,,3,3304010204-7,國會交流事務,,,,,"
0
20360000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
20360000
"
401,11201,112,01,,,,,3304010204-7,國會交流事務,,,2000,業務費,"
0
20360000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
20360000
"
401,11201,112,01,,,,4,3304010205-0,委員會館,,,,,"
0
2330576
","
0
0
","
0
0
","
0
0
","
0
0
","
0
2330576
"
401,11201,112,01,,,,,3304010205-0,委員會館,,,2000,業務費,"
0
2330576
","
0
0
","
0
0
","
0
0
","
0
0
","
0
2330576
"
401,11201,112,01,,,,5,3304010206-2,問政相關業務,,,,,"
0
3000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3000000
"
401,11201,112,01,,,,,3304010206-2,問政相關業務,,,2000,業務費,"
0
3000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3000000
"
401,11201,112,01,,,5,,3304010500-0,國會圖書業務,,,,,"
0
1726600
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1726600
"
401,11201,112,01,,,,,3304010500-0,國會圖書業務,,,2000,業務費,"
0
1726600
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1726600
"
401,11201,112,01,,,6,,3304010600-4,公報業務,,,,,"
0
37393699
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37393699
"
401,11201,112,01,,,,,3304010600-4,公報業務,,,2000,業務費,"
0
37393699
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37393699
"
401,11201,112,01,,,8,,3304019000-6,一般建築及設備,,,,,"
0
60549844
","
0
0
","
0
0
","
0
0
","
0
0
","
0
60549844
"
401,11201,112,01,,,,1,3304019002-1*,營建工程,,,,,"
0
37005769
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37005769
"
401,11201,112,01,,,,,3304019002-1*,營建工程,,,3000,設備及投資,"
0
37005769
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37005769
"
401,11201,112,01,,,,3,3304019019-4*,其他設備,,,,,"
0
23544075
","
0
0
","
0
0
","
0
0
","
0
0
","
0
23544075
"
401,11201,112,01,,,,,3304019019-4*,其他設備,,,3000,設備及投資,"
0
23544075
","
0
0
","
0
0
","
0
0
","
0
0
","
0
23544075
"
401,11201,112,01,,,,,,小計,,,,,"
0
131884527
","
0
0
","
0
0
","
0
0
","
0
0
","
0
131884527
"
401,11201,112,01,,,,,,合計,,,,,"
0
172616900
","
0
0
","
0
0
","
0
0
","
0
0
","
0
172616900
"
401,11202,112,02,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11202,112,02,,1,,,0004010000-1,立法院,,,,,"
0
21202816
","
0
0
","
0
0
","
0
0
","
0
0
","
0
21202816
"
401,11202,112,02,,,2,,3304010200-6,委員問政業務,,,,,"
0
14804351
","
0
0
","
0
0
","
0
0
","
0
0
","
0
14804351
"
401,11202,112,02,,,,3,3304010204-7,國會交流事務,,,,,"
0
11040000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
11040000
"
401,11202,112,02,,,,,3304010204-7,國會交流事務,,,2000,業務費,"
0
11040000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
11040000
"
401,11202,112,02,,,,5,3304010206-2,問政相關業務,,,,,"
0
3764351
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3764351
"
401,11202,112,02,,,,,3304010206-2,問政相關業務,,,2000,業務費,"
0
3764351
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3764351
"
401,11202,112,02,,,8,,3304019000-6,一般建築及設備,,,,,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11202,112,02,,,,1,3304019002-1*,營建工程,,,,,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11202,112,02,,,,,3304019002-1*,營建工程,,,3000,設備及投資,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11202,112,02,,,,,,小計,,,,,"
0
21202816
","
0
0
","
0
0
","
0
0
","
0
0
","
0
21202816
"
401,11202,112,02,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11202,112,02,,1,,,0004010000-1,立法院,,,,,"
0
19529557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
19529557
"
401,11202,112,02,,,1,,3304010100-1,一般行政,,,,,"
0
1300000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1300000
"
401,11202,112,02,,,,,3304010100-1,一般行政,,,2000,業務費,"
0
1300000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1300000
"
401,11202,112,02,,,1,,3304010100-1*,一般行政,,,,,"
0
98000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
98000
"
401,11202,112,02,,,,,3304010100-1*,一般行政,,,3000,設備及投資,"
0
98000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
98000
"
401,11202,112,02,,,2,,3304010200-6,委員問政業務,,,,,"
0
16800000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
16800000
"
401,11202,112,02,,,,3,3304010204-7,國會交流事務,,,,,"
0
16800000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
16800000
"
401,11202,112,02,,,,,3304010204-7,國會交流事務,,,2000,業務費,"
0
16800000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
16800000
"
401,11202,112,02,,,6,,3304010600-4,公報業務,,,,,"
0
1000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1000000
"
401,11202,112,02,,,,,3304010600-4,公報業務,,,2000,業務費,"
0
1000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1000000
"
401,11202,112,02,,,8,,3304019000-6,一般建築及設備,,,,,"
0
331557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
331557
"
401,11202,112,02,,,,3,3304019019-4*,其他設備,,,,,"
0
331557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
331557
"
401,11202,112,02,,,,,3304019019-4*,其他設備,,,3000,設備及投資,"
0
331557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
331557
"
401,11202,112,02,,,,,,小計,,,,,"
0
19529557
","
0
0
","
0
0
","
0
0
","
0
0
","
0
19529557
"
401,11202,112,02,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11202,112,02,,1,,,0004010000-1,立法院,,,,,"
0
131884527
","
0
0
","
0
0
","
0
0
","
0
0
","
0
131884527
"
401,11202,112,02,,,1,,3304010100-1,一般行政,,,,,"
0
5538707
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5538707
"
401,11202,112,02,,,,,3304010100-1,一般行政,,,2000,業務費,"
0
5538707
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5538707
"
401,11202,112,02,,,1,,3304010100-1*,一般行政,,,,,"
0
985101
","
0
0
","
0
0
","
0
0
","
0
0
","
0
985101
"
401,11202,112,02,,,,,3304010100-1*,一般行政,,,3000,設備及投資,"
0
985101
","
0
0
","
0
0
","
0
0
","
0
0
","
0
985101
"
401,11202,112,02,,,2,,3304010200-6,委員問政業務,,,,,"
0
25690576
","
0
0
","
0
0
","
0
0
","
0
0
","
0
25690576
"
401,11202,112,02,,,,3,3304010204-7,國會交流事務,,,,,"
0
20360000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
20360000
"
401,11202,112,02,,,,,3304010204-7,國會交流事務,,,2000,業務費,"
0
20360000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
20360000
"
401,11202,112,02,,,,4,3304010205-0,委員會館,,,,,"
0
2330576
","
0
0
","
0
0
","
0
0
","
0
0
","
0
2330576
"
401,11202,112,02,,,,,3304010205-0,委員會館,,,2000,業務費,"
0
2330576
","
0
0
","
0
0
","
0
0
","
0
0
","
0
2330576
"
401,11202,112,02,,,,5,3304010206-2,問政相關業務,,,,,"
0
3000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3000000
"
401,11202,112,02,,,,,3304010206-2,問政相關業務,,,2000,業務費,"
0
3000000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3000000
"
401,11202,112,02,,,5,,3304010500-0,國會圖書業務,,,,,"
0
1726600
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1726600
"
401,11202,112,02,,,,,3304010500-0,國會圖書業務,,,2000,業務費,"
0
1726600
","
0
0
","
0
0
","
0
0
","
0
0
","
0
1726600
"
401,11202,112,02,,,6,,3304010600-4,公報業務,,,,,"
0
37393699
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37393699
"
401,11202,112,02,,,,,3304010600-4,公報業務,,,2000,業務費,"
0
37393699
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37393699
"
401,11202,112,02,,,8,,3304019000-6,一般建築及設備,,,,,"
0
60549844
","
0
0
","
0
0
","
0
0
","
0
0
","
0
60549844
"
401,11202,112,02,,,,1,3304019002-1*,營建工程,,,,,"
0
37005769
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37005769
"
401,11202,112,02,,,,,3304019002-1*,營建工程,,,3000,設備及投資,"
0
37005769
","
0
0
","
0
0
","
0
0
","
0
0
","
0
37005769
"
401,11202,112,02,,,,3,3304019019-4*,其他設備,,,,,"
0
23544075
","
0
0
","
0
0
","
0
0
","
0
0
","
0
23544075
"
401,11202,112,02,,,,,3304019019-4*,其他設備,,,3000,設備及投資,"
0
23544075
","
0
0
","
0
0
","
0
0
","
0
0
","
0
23544075
"
401,11202,112,02,,,,,,小計,,,,,"
0
131884527
","
0
0
","
0
0
","
0
0
","
0
0
","
0
131884527
"
401,11202,112,02,,,,,,合計,,,,,"
0
172616900
","
0
0
","
0
0
","
0
0
","
0
0
","
0
172616900
"
401,11203,112,03,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11203,112,03,,1,,,0004010000-1,立法院,,,,,"
0
21202816
","
0
0
","
0
2404880
","
0
2404880
","
0
0
","
0
18797936
"
401,11203,112,03,,,2,,3304010200-6,委員問政業務,,,,,"
0
14804351
","
0
0
","
0
2404880
","
0
2404880
","
0
0
","
0
12399471
"
401,11203,112,03,,,,3,3304010204-7,國會交流事務,,,,,"
0
11040000
","
0
0
","
0
2260000
","
0
2260000
","
0
0
","
0
8780000
"
401,11203,112,03,,,,,3304010204-7,國會交流事務,,,2078,業務費,"
0
11040000
","
0
0
","
0
2260000
","
0
2260000
","
0
0
","
0
8780000
"
401,11203,112,03,,,,5,3304010206-2,問政相關業務,,,,,"
0
3764351
","
0
0
","
0
144880
","
0
144880
","
0
0
","
0
3619471
"
401,11203,112,03,,,,,3304010206-2,問政相關業務,,,2054,業務費,"
0
3764351
","
0
0
","
0
144880
","
0
144880
","
0
0
","
0
3619471
"
401,11203,112,03,,,8,,3304019000-6,一般建築及設備,,,,,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11203,112,03,,,,1,3304019002-1*,營建工程,,,,,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11203,112,03,,,,,3304019002-1*,營建工程,,,3000,設備及投資,"
0
6398465
","
0
0
","
0
0
","
0
0
","
0
0
","
0
6398465
"
401,11203,112,03,,,,,,小計,,,,,"
0
21202816
","
0
0
","
0
2404880
","
0
2404880
","
0
0
","
0
18797936
"
401,11203,112,03,3,,,,0004000000-5,立法院主管,,,,,"


","


","


","


","


","


"
401,11203,112,03,,1,,,0004010000-1,立法院,,,,,"
0
19529557
","
0
0
","
0
3485000
","
0
3485000
","
0
0
","
0
16044557
"
401,11203,112,03,,,1,,3304010100-1,一般行政,,,,,"
0
1300000
","
0
0
","
0
975000
","
0
975000
","
0
0
","
0
325000
"
